Source.IP,Source.Port,Destination.IP,Destination.Port,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,SYN_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
10.200.7.6,3128,192.168.90.46,52990,0,360,0,90,180,0,0,0,0,1575.864756,21.8870105,57111.5,101381.5317,209108,1963,220299,73433,117554.1334,209108,1963,0,0,0,0,0,128,40,17.5096084,4.377402099,0,360,60,146.9693846,21600,1,0,72,90,0,4,360,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
192.168.90.46,52989,10.200.7.6,3128,220,40,40,40,0,110,110,110,0,321808,103790,10333.33333,17891.79617,30993,3,3,3,0,3,3,4,4,0,4,4,40,40,64.51612903,64.51612903,40,110,68,38.34057903,1470,0,1,85,40,110,2,80,2,220,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.6,3128,192.168.90.46,52989,102,33,33,33,0,102,102,102,0,244005,235822,23559,0,23559,23559,0,0,0,0,0,0,0,0,0,0,32,32,42.44662337,42.44662337,33,102,56,39.83716857,1587,0,1,84,33,102,1,33,1,102,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.196,55018,169.54.33.133,443,0,368,0,40.88888889,122.6666667,0,0,0,0,254.8255864,6.924608327,160458.3333,328425.4336,1004929,2,439196,54899.5,93069.92617,216719,2,0,0,0,0,0,260,40,6.232147494,0.692460833,0,368,33.45454545,110.9561748,12311.27273,1,0,36.8,40.88888889,0,9,368,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.6,3128,192.168.90.46,52989,0,168,0,30.14285714,61.3009749,0,0,0,0,4.78791934,0.181532487,6295606.714,10258597.75,25042302,5,44068091,7344681.833,10818590.53,25042302,5,0,0,0,0,0,224,40,0.158840926,0.022691561,0,168,23.44444444,54.72684696,2995.027778,1,0,26.375,30.14285714,0,7,211,1,0,-1,29200,4,0,2102,0,2102,2102,20829918,5957210.583,25042302,16617534,DoS slowloris
192.168.90.46,52992,10.200.7.6,3128,0,0,0,0,0,0,0,0,0,0,1.093280516,1372017.5,1908654.444,2721640,22395,2721640,2721640,0,2721640,2721640,0,0,0,0,0,40,20,0.728853677,0.364426839,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.196,37946,172.217.29.65,443,0,168,0,30,61.32699243,0,0,0,0,5.010895237,0.190891247,5986954.143,9497581.038,20621467,3,41907772,6984628.667,9994192.177,20621467,3,0,0,0,0,0,224,40,0.167029841,0.023861406,0,168,23.33333333,54.73344499,2995.75,1,0,26.25,30,0,7,210,1,0,-1,29200,4,0,1904,0,1904,1904,19823218.5,1128893.855,20621467,19024970,DoS slowloris
10.200.7.218,56546,31.13.73.7,443,0,189,0,44.44444444,76.52632082,0,0,0,0,5.778999779,0.144474994,7690681.111,10692181.3,25433196,4,68217565,8527195.625,11111123.5,25433196,4,0,0,0,0,0,296,40,0.130027495,0.014447499,0,189,36.36363636,70.7690225,5008.254545,1,0,40,44.44444444,0,9,400,1,0,-1,29200,5,0,2328708.5,3238315.005,4618543,38874,21519571,4938624.73,25433196,15970730,DoS slowloris
10.200.7.199,33139,104.91.156.236,80,48,48,48,48,0,48,48,48,0,247702,100507,16331,0,16331,16331,0,0,0,0,0,0,0,0,0,0,32,20,61.2332374,61.2332374,48,48,48,0,0,0,1,72,48,48,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.102.25,53600,10.200.7.8,3128,0,168,0,33.16666667,66.55048209,0,0,0,0,3.916465144,0.137765106,8468520.833,16051825.31,40043600,5,50809937,10161987.4,17336887.04,40043600,5,0,0,0,0,0,192,40,0.118084376,0.019680729,0,168,24.875,58.30324054,3399.267857,1,0,28.42857143,33.16666667,0,6,199,1,0,-1,29200,3,0,19312.5,24680.14798,36764,1861,25386250,20728623.16,40043600,10728900,DoS slowloris
10.200.7.218,36189,65.52.108.33,443,204,47,47,47,0,102,102,102,0,322632,105843,10213.66667,17684.52743,30634,3,4,4,0,4,4,3,3,0,3,3,64,40,65.27202115,65.27202115,47,102,69,30.12474066,907.5,0,1,86.25,47,102,2,94,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
179.1.4.224,443,10.200.7.217,49117,5558,2565,0,297.3,800.8301318,1511,0,505.2727273,692.5614905,40024,29019,3297730.9,10455915.76,44988613,4,60970493,6774499.222,15243999.52,44988613,64,65903447,6590344.7,14402717.89,45059457,50,212,244,0.151619406,0.166781347,0,2565,387.7727273,722.1813472,521545.8983,0,1,406.2380952,297.3,505.2727273,10,2973,11,5558,8192,133,9,20,140880.5,127367.609,230943,50818,30334383,20724210.81,44988613,15680153,BENIGN
10.200.7.199,33140,104.91.156.236,80,0,344,0,49.14285714,130.0197787,0,0,0,0,284.0601778,6.606050647,173001.5714,374079.339,1008645,3,202366,33727.66667,70609.98285,177287,3,0,0,0,0,0,232,40,5.780294316,0.825756331,0,344,38.22222222,114.6666667,13148.44444,1,0,43,49.14285714,0,7,344,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.199,60896,179.1.4.217,80,0,341,0,68.2,152.4998361,0,0,0,0,1390.491647,24.46612868,49047.4,89735.65284,208783,22,226670,56667.5,101732.7071,208783,22,0,0,0,0,0,160,40,20.38844057,4.077688114,0,341,48.71428571,128.8858853,16611.57143,1,0,56.83333333,68.2,0,5,341,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.217,35946,205.185.208.78,443,0,6,0,3,4.242640687,0,0,0,0,42,441,64065625,0,64065625,64065625,64065625,64065625,0,64065625,64065625,0,0,0,0,0,52,0,0.031217989,0,0,6,2,3.464101615,12,0,0,3,3,0,2,6,0,0,33304,-1,1,20,0,0,0,0,64065625,0,64065625,64065625,BENIGN
172.17.1.110,49500,10.200.7.7,3128,0,0,0,0,0,0,0,0,0,0,342.5048522,4379.5,2160.211217,5907,2852,2852,2852,0,2852,2852,0,0,0,0,0,40,20,228.3365681,114.1682841,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
192.168.32.49,54588,10.200.7.9,3128,0,0,0,0,0,0,0,0,0,0,363.6363636,5500,0,5500,5500,0,0,0,0,0,0,0,0,0,0,20,20,181.8181818,181.8181818,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.199,45566,179.1.4.244,443,0,168,0,52.42857143,79.3176255,0,0,0,0,6.764479567,0.147454595,7750569.857,15561749.35,41586282,470,54171481,9028580.167,16639766.96,41586282,470,0,0,0,0,0,224,40,0.129022771,0.018431824,0,168,40.77777778,72.47719948,5252.944444,1,0,45.875,52.42857143,0,7,367,1,0,-1,29200,4,0,335752,31223.00703,357830,313674,26791242.5,20923345.52,41586282,11996203,DoS slowloris
10.200.7.9,3128,192.168.32.49,54588,0,168,0,30.14285714,61.3009749,0,0,0,0,3.590038131,0.13611519,8396249.857,9738019.597,22093966,1442,57805093,9634182.167,10045995.67,22093966,1442,0,0,0,0,0,224,40,0.119100791,0.017014399,0,168,23.44444444,54.72684696,2995.027778,1,0,26.375,30.14285714,0,7,211,1,0,-1,29200,4,0,1475698.5,2033843.457,2913843,37554,18607450.67,3084130.618,22093966,16235687,DoS slowloris
10.200.7.9,3128,192.168.32.49,54588,0,322,0,53.66666667,131.4559495,0,0,0,0,2.692648371,0.058535834,19900000,47900000,118000000,15313,118000000,23700000,52600000,118000000,15313,0,0,0,0,0,188,20,0.050173572,0.008362262,0,322,40.25,113.8441918,12960.5,0,0,46,53.66666667,0,6,322,1,0,-1,0,1,0,1197547,0,1197547,1197547,118000000,0,118000000,118000000,DoS Hulk
192.168.131.26,49494,10.200.7.6,3128,276,31,31,31,0,138,138,138,0,257139,225527,18094.33333,31335.97457,54278,1,1,1,0,1,1,4,4,0,4,4,64,64,36.84394746,36.84394746,31,138,73.8,58.60631365,3434.7,0,1,92.25,31,138,2,62,2,276,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.6,3128,192.168.131.26,49494,246,42,42,42,0,123,123,123,0,15226,104000,10293.33333,17785.28865,30830,3,3,3,0,3,3,47,47,0,47,47,80,64,64.76683938,64.76683938,42,123,74.4,44.36552716,1968.3,0,1,93,42,123,2,84,2,246,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
10.200.7.6,3128,192.168.131.26,49494,0,334,0,83.5,167,0,0,0,0,1899.702532,28.43866065,43954.25,75033.48987,156153,201,161354,53784.66667,88686.04373,156153,201,0,0,0,0,0,128,40,22.75092852,5.687732131,0,334,55.66666667,136.354929,18592.66667,1,0,66.8,83.5,0,4,334,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
192.168.90.81,58594,10.200.7.7,3128,0,375,0,46.875,132.5825215,0,0,0,0,168.8052415,4.051325796,277686.875,461663.7034,1032186,5,1214678,173525.4286,383917.4472,1032186,5,0,0,0,0,0,288,40,3.601178486,0.450147311,0,375,37.5,118.5854123,14062.5,1,0,41.66666667,46.875,0,8,375,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
192.168.90.81,58594,10.200.7.7,3128,746,435,0,27.1875,108.75,746,0,53.28571429,199.3768865,5158,20912,3980664.172,4970696.1,10203794,47,115439261,7695950.733,4396096.551,10240013,29491,112652738,8665595.231,3826912.602,10240252,19868,520,456,0.138601026,0.121275898,0,746,38.09677419,152.8341923,23358.29032,0,0,39.36666667,27.1875,53.28571429,16,435,14,746,29200,340,1,32,44214.72727,25897.5835,122298,36211,10196957.27,22029.13259,10203794,10130538,BENIGN
10.200.7.199,60898,179.1.4.217,80,6,6,6,6,0,6,6,6,0,291195,106258,15192,0,15192,15192,0,0,0,0,0,0,0,0,0,0,20,20,65.82411796,65.82411796,6,6,6,0,0,0,1,9,6,6,1,6,1,6,320,32,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17,53339,10.200.7.7,3128,1167,885,0,113.6,275.3612577,1029,0,194.5,412.5296353,238290,179794,27880.13333,41146.2966,104099,3,418202,46466.88889,78646.38258,230973,3,321706,64341.2,43046.35036,104099,425,332,200,23.91188947,14.34713368,0,1029,135.4705882,313.982507,98585.01471,0,0,143.9375,113.6,194.5,10,1136,6,1167,65535,116,5,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17,53340,10.200.7.7,3128,89,55,55,55,0,89,89,89,0,214600,218616,30372,0,30372,30372,0,0,0,0,0,0,0,0,0,0,20,20,32.92506256,32.92506256,55,89,66.33333333,19.62990915,385.3333333,0,1,99.5,55,89,1,55,1,89,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17,53338,10.200.7.7,3128,1601,195,0,42.6,85.23379611,1595,0,533.6666667,919.1465244,149932,12406,8589300.857,22670172.69,60000379,38,60125106,15031276.5,29979416.06,60000379,38,63450,31725,42253.87282,61603,1847,112,72,0.083159937,0.049895962,0,1595,201.5555556,526.3758427,277071.5278,0,0,226.75,42.6,533.6666667,5,213,3,1601,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.217,60701,179.1.4.224,443,236,46,46,46,0,118,118,118,0,202437,214229,19314.2,26718.62778,53691,1,53695,17898.33333,30997.35862,53691,1,4,4,0,4,4,104,40,41.42030216,20.71015108,46,118,66.57142857,35.13240263,1234.285714,0,0,77.66666667,46,118,4,184,2,236,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.217,54793,179.1.4.244,443,0,331,0,82.75,165.5,0,0,0,0,264.8890027,4.001344452,312395,473204.0192,1002650,3686,246930,82310,135086.7213,238293,3686,0,0,0,0,0,136,40,3.201075561,0.80026889,0,331,55.16666667,135.1301841,18260.16667,1,0,66.2,82.75,0,4,331,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
192.168.10.17,53340,10.200.7.7,3128,0,281,0,46.83333333,109.3791017,0,0,0,0,524.0386409,12.12189027,89370,250074.6446,867433,1,1059417,96310.63636,261065.4794,867433,1,0,0,0,0,0,492,40,11.18943717,0.932453098,0,281,40.14285714,102.041362,10412.43956,1,0,43.23076923,46.83333333,0,12,562,1,0,-1,29200,2,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.7,3128,192.168.10.17,53340,12,0,0,0,0,6,0,3,3.464101615,294431,175034,3.75,4.5,10,0,0,0,0,0,0,5,1.666666667,2.081666,4,0,32,104,66666.66667,266666.6667,0,6,2,3.098386677,9.6,0,4,2.4,0,3,1,0,4,12,254,0,0,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.217,60700,179.1.4.224,443,172,38,38,38,0,86,86,86,0,197340,228190,15444.8,21893.17967,46805,3,30416,10138.66667,17476.68133,30319,48,3,3,0,3,3,80,40,51.79736869,25.89868435,38,86,51.71428571,23.42160175,548.5714286,0,0,60.33333333,38,86,4,152,2,172,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17,53338,10.200.7.7,3128,230861,437,0,46.13461538,108.1502064,3344,0,1735.796992,905.0257133,103959,129120,492306.8093,2132345.25,10000511,1,116184407,1128003.951,3129509.514,10020608,1,110691371,838570.9924,2778598.843,10022541,1,2148,2804,0.895128724,1.144731926,0,3344,990.1638655,1080.963659,1168482.433,0,1,994.3417722,46.13461538,1735.796992,104,4798,133,230861,8192,1348,99,20,82592.09091,206173.5444,704226,19998,9980380.727,59718.56081,10000511,9800595,BENIGN
10.200.7.7,3128,192.168.10.17,53338,152,44,44,44,0,152,152,152,0,307628,66640,2221058,0,2221058,2221058,0,0,0,0,0,0,0,0,0,0,32,20,0.450235879,0.450235879,44,152,80,62.35382907,3888,0,1,120,44,152,1,44,1,152,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.131.26,49497,10.200.7.6,3128,175,47,47,47,0,175,175,175,0,277089,217078,30878,0,30878,30878,0,0,0,0,0,0,0,0,0,0,20,20,32.3855172,32.3855172,47,175,89.66666667,73.90083446,5461.333333,0,1,134.5,47,175,1,47,1,175,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.6,3128,192.168.131.26,49497,0,319,0,53.16666667,130.2312047,0,0,0,0,1685.993045,36.99671258,31534.33333,69546.22049,173313,2,182179,36435.8,76587.61756,173313,2,0,0,0,0,0,228,40,31.71146792,5.285244654,0,319,39.875,112.7835316,12720.125,1,0,45.57142857,53.16666667,0,6,319,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.6,3128,192.168.131.26,49497,0,188,0,107.8125,91.65312779,0,0,0,0,17.7740435,0.175164487,6065727.25,8807778.985,28752268,5,97049825,6469988.333,8961951.613,28752268,5,0,0,0,0,0,524,40,0.164860693,0.010303793,0,188,95.83333333,92.88465333,8627.558824,1,0,101.4705882,107.8125,0,16,1725,1,0,-1,29200,12,0,3149418.25,3050726.358,6536647,988,16890792.6,8466241.76,28752268,6543991,DoS slowloris
10.200.7.217,60701,179.1.4.224,443,0,37,37,37,0,0,0,0,0,34608,219948,3,0,3,3,0,0,0,0,0,0,0,0,0,0,32,32,333333.3333,333333.3333,0,37,24.66666667,21.36195996,456.3333333,1,1,37,37,0,1,37,1,0,972,972,0,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.217,54793,179.1.4.244,443,0,0,0,0,0,0,0,0,0,2,11182,10523767.67,11886975.82,32063935,998704,63142606,10523767.67,11886975.82,32063935,998704,0,0,0,0,0,280,0,0.110860169,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014702,0,7014702,7014702,18709301.33,12242869.43,32063935,8015995,BENIGN
10.200.7.217,60700,179.1.4.224,443,0,31,6,14.33333333,14.43375673,0,0,0,0,121911,118752,9,11.3137085,17,1,18,9,11.3137085,17,1,0,0,0,0,0,60,0,166666.6667,0,6,31,12.25,12.5,156.25,0,0,16.33333333,14.33333333,0,3,43,0,0,982,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.90.81,58593,10.200.7.7,3128,0,168,0,23.44444444,54.72684696,0,0,0,0,2.49306264,0.118154627,9403873,16020387.78,45120261,4,83636085,10454510.63,16791775.88,45120261,4,0,0,0,0,0,296,40,0.106339165,0.011815463,0,168,19.18181818,49.85943879,2485.963636,1,0,21.1,23.44444444,0,9,211,1,0,-1,29200,4,0,993441,1354175.954,1950988,35894,27549325,16891092.81,45120261,11432031,DoS slowloris
192.168.90.81,58593,10.200.7.7,3128,0,189,0,65.44444444,87.89355936,0,0,0,0,8.234334797,0.139801949,7947751.222,9045690.409,22999473,4,71528648,8941081,9130431.287,22999473,4,0,0,0,0,0,288,40,0.125821754,0.013980195,0,189,53.54545455,82.9522316,6881.072727,1,0,58.9,65.44444444,0,9,589,1,0,-1,29200,6,0,121499,116532.6118,203900,39098,14257352.6,7188422.96,22999473,5510042,DoS slowloris
192.168.131.26,49479,10.200.7.6,3128,0,37,0,12.33333333,21.36195996,0,0,0,0,119859,125209,79,107.4802307,155,3,158,79,107.4802307,155,3,0,0,0,0,0,96,0,18987.34177,0,0,37,9.25,18.5,342.25,0,0,12.33333333,12.33333333,0,3,37,0,0,79,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.6,3128,192.168.131.26,49479,0,168,0,24.66666667,54.25863987,0,0,0,0,4.15962879,0.187370666,5930016.333,11010277.18,33110159,4,52371778,6546472.25,11603252.86,33110159,4,0,0,0,0,0,308,40,0.1686336,0.018737067,0,168,20.18181818,49.54557131,2454.763636,1,0,22.2,24.66666667,0,9,222,1,0,-1,29200,5,0,502096.5,705065.3639,1000653,3540,17388686.67,13750627,33110159,7602795,DoS slowloris
10.200.7.6,3128,192.168.131.26,49479,0,346,0,36.5,106.4000498,0,0,0,0,6.302924056,0.182276343,5790963,24500000,104000000,1,104000000,6130438.882,25200000,104000000,1,0,0,0,0,0,644,40,0.172682851,0.009593492,0,346,32.85,101.2694556,10255.50263,1,0,34.57894737,36.5,0,18,657,1,0,-1,29200,2,0,190298,0,190298,190298,104000000,0,104000000,104000000,DoS Hulk
192.168.10.47,51894,10.200.7.6,3128,0,371,0,37.1,117.3205012,0,0,0,0,1622.751767,48.1139338,22862.4,60081.92745,193377,6,221503,24611.44444,63455.9079,193377,6,0,0,0,0,0,320,40,43.73993981,4.373993981,0,371,30.91666667,107.0984749,11470.08333,1,0,33.72727273,37.1,0,10,371,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.196,34736,74.119.117.78,443,212,46,46,46,0,106,106,106,0,78238,149645,59,96.13012015,170,3,3,3,0,3,3,4,4,0,4,4,40,40,11299.43503,11299.43503,46,106,70,32.86335345,1080,0,1,87.5,46,106,2,92,2,212,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.196,34736,74.119.117.78,443,4719,635,0,119.75,221.4205759,1448,0,589.875,703.9154652,268364,125404,55733.33333,64284.96287,164093,3,711631,101661.5714,67350.17464,165782,217,712027,101718.1429,137915.4893,329622,3,264,264,9.56937799,9.56937799,0,1448,333.9411765,548.5335531,300889.0588,0,1,354.8125,119.75,589.875,8,958,8,4719,29200,247,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.131.26,49490,10.200.7.6,3128,0,335,0,37.22222222,111.6666667,0,0,0,0,153.8913848,4.593772682,241873.3333,435715.1187,1012272,1,1177461,147182.625,353190.6689,1012272,1,0,0,0,0,0,272,40,4.134395414,0.459377268,0,335,30.45454545,101.0063004,10202.27273,1,0,33.5,37.22222222,0,9,335,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.6,3128,192.168.131.26,49490,0,358,0,69.5,146.6024481,0,0,0,0,32.48944607,0.514221449,2139156.2,6530562.954,20700000,6,21400000,2375758.333,6881097.489,20700000,6,0,0,0,0,0,316,40,0.467474044,0.046747404,0,358,57.91666667,135.3382687,18316.44697,1,0,63.18181818,69.5,0,10,695,1,0,-1,29200,2,0,450216,0,450216,450216,20700000,0,20700000,20700000,DoS Hulk
192.168.180.37,2106,10.200.7.9,3128,0,325,0,40.625,114.9048519,0,0,0,0,2290.66817,63.43388779,17735,31597.04191,93825,6,124919,17845.57143,34127.03411,93825,6,0,0,0,0,0,336,40,56.38567804,7.048209755,0,325,32.5,102.774024,10562.5,1,0,36.11111111,40.625,0,8,325,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.9,3128,192.168.180.37,2106,0,360,0,25.71428571,96.21404709,0,0,0,0,8.165045508,0.34021023,3149313.214,10500000,39600000,2,44100000,3391567.846,10900000,39600000,2,0,0,0,0,0,440,44,0.317529548,0.022680682,0,360,22.5,90,8100,0,0,24,25.71428571,0,14,360,1,0,-1,389,1,0,14558,0,14558,14558,39600000,0,39600000,39600000,DoS Hulk
10.200.7.199,47051,207.244.80.182,443,0,298,0,59.6,125.6478324,0,0,0,0,554.4939127,10.23394805,107485.4,287329.761,916384,1,1058252,117583.5556,302871.255,916384,1,0,0,0,0,0,392,40,9.303589139,0.930358914,0,298,49.66666667,115.9963427,13455.15152,1,0,54.18181818,59.6,0,10,596,1,0,-1,29200,2,0,0,0,0,0,0,0,0,0,DoS Hulk
192.168.131.26,49490,10.200.7.6,3128,0,353,0,52.35,127.8750521,0,0,0,0,26.21851946,0.525872883,1996680.25,8550961.326,38300000,1,39900000,2100520.789,8772312.397,38300000,1,0,0,0,0,0,644,40,0.500831317,0.025041566,0,353,47.59090909,122.6049246,15031.96753,1,0,49.85714286,52.35,0,20,1047,1,0,-1,29200,3,0,461039,0,461039,461039,38300000,0,38300000,38300000,DoS Hulk
192.168.131.26,49490,10.200.7.6,3128,109,53,53,53,0,109,109,109,0,221289,213668,32519,0,32519,32519,0,0,0,0,0,0,0,0,0,0,32,20,30.75125311,30.75125311,53,109,71.66666667,32.33161507,1045.333333,0,1,107.5,53,109,1,53,1,109,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.199,60899,179.1.4.217,80,0,401,0,46.02631579,120.3314088,0,0,0,0,17.27259059,0.385152106,2664702.526,7436924.973,33400000,1,101000000,2736089.027,7526297.491,33400000,1,0,0,0,0,0,1324,40,0.375276411,0.009875695,0,401,43.725,117.6448344,13840.30705,1,0,44.84615385,46.02631579,0,38,1749,1,0,-1,29200,5,0,2082204.5,3451645.081,7252327,204384,23200000,6923150.126,33400000,18400000,DoS Hulk
10.200.7.218,36189,65.52.108.33,443,96849,1303,0,38.04,196.7235665,2896,0,1257.779221,709.5864367,303377,71036,918421.7778,2894962.867,10216799,1,115721144,2361656,4295075.722,10240016,3,112616295,1481793.355,3621442.953,10240106,1,1608,2472,0.432073157,0.665392662,0,2896,771.4921875,822.2528875,676099.811,0,1,777.5669291,38.04,1257.779221,50,1902,77,96849,29200,64,4,32,38275.27273,49743.34922,188257,23206,10199569,56898.71662,10216799,10028013,BENIGN
10.200.7.194,42393,40.117.145.132,443,0,357,0,54.07692308,132.0192294,0,0,0,0,11.87738892,0.236534061,4552930.231,16300000,58800000,1,59200000,4931194.75,16900000,58800000,1,0,0,0,0,0,436,40,0.219638771,0.01689529,0,357,46.86666667,123.6982889,15301.26667,1,0,50.21428571,54.07692308,0,13,703,1,0,-1,29200,2,0,268187,0,268187,268187,58800000,0,58800000,58800000,DoS Hulk
10.200.7.4,3128,192.168.171.15,54518,6,6,6,6,0,6,6,6,0,259089,91845,19,0,19,19,0,0,0,0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6,0,0,0,1,9,6,6,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.194,44138,179.1.4.251,443,0,338,0,84.5,169,0,0,0,0,840.9340837,12.43985331,100483.5,111065.3322,230584,3210,388855,129618.3333,115802.5515,230584,3210,0,0,0,0,0,128,40,9.951882647,2.487970662,0,338,56.33333333,137.9879222,19040.66667,1,0,67.6,84.5,0,4,338,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.4,3128,192.168.171.15,54519,198,43,43,43,0,99,99,99,0,308669,101764,10675,18446.35671,31975,1,49,49,0,49,49,1,1,0,1,1,40,40,62.45120999,62.45120999,43,99,65.4,30.67246322,940.8,0,1,81.75,43,99,2,86,2,198,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.218,56546,31.13.73.7,443,0,0,0,0,0,0,0,0,0,2,126592,100048,0,100048,100048,0,0,0,0,0,0,0,0,0,0,32,32,9.995202303,9.995202303,0,0,0,0,0,0,1,0,0,0,1,0,1,0,241,110,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.42.101,60069,10.200.7.9,3128,6,6,6,6,0,6,6,6,0,106107,176182,58,0,58,58,0,0,0,0,0,0,0,0,0,0,20,20,17241.37931,17241.37931,6,6,6,0,0,0,1,9,6,6,1,6,1,6,32,32850,0,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.199,32887,54.164.68.39,443,6,6,6,6,0,6,6,6,0,24063,126791,105,0,105,105,0,0,0,0,0,0,0,0,0,0,20,20,9523.809524,9523.809524,6,6,6,0,0,0,1,9,6,6,1,6,1,6,60,255,0,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.9,3128,192.168.42.101,60069,204,42,42,42,0,102,102,102,0,72414,149645,59,62.52199613,127,4,46,46,0,46,46,4,4,0,4,4,64,64,11299.43503,11299.43503,42,102,66,32.86335345,1080,0,1,82.5,42,102,2,84,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.42.101,60070,10.200.7.9,3128,0,168,0,30,61.35416313,0,0,0,0,4.499124181,0.171395207,6667964.429,9963861.359,27609093,3,46674446,7779074.333,10428992.85,27609093,3,0,0,0,0,0,236,40,0.149970806,0.021424401,0,168,23.33333333,54.75627818,2998.25,1,0,26.25,30,0,7,210,1,0,-1,29200,4,0,2532,0,2532,2532,18952039,12242923.18,27609093,10294985,DoS slowloris
10.200.7.199,33938,52.54.148.49,443,178,33,33,33,0,89,89,89,0,73049,157424,49.66666667,80.82903769,143,3,3,3,0,3,3,3,3,0,3,3,64,64,13422.81879,13422.81879,33,89,55.4,30.67246322,940.8,0,1,69.25,33,89,2,66,2,178,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
